n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score,is_lethal
AURKA,6790,EIF3H,8667,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CEP192,55125,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CWC22,57703,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,TYMS,7298,MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.563,True
AURKA,6790,SNRNP200,23020,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,GFER,2671,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CMPK1,51727,MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.563,True
AURKA,6790,NDUFA9,4704,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,SNRPC,6631,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,TUBGCP5,114791,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,DHX37,57647,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,MED10,84246,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,BOD1L1,259282,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,NCAPD2,9918,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,BUB3,9184,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,MRPL24,79590,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,MASTL,84930,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,TRMT5,57570,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,RAE1,8480,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,RRM1,6240,MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.563,True
AURKA,6790,HUS1,3364,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CKAP5,9793,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CYP19A1,1588,HeLa,17000754,GenomeRNAi,0.5,True
AURKA,6790,DUT,1854,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CYP3A7,1551,HeLa,17000754,GenomeRNAi,0.5,True
AURKA,6790,POLR2K,5440,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CYP2C8,1558,HeLa,17000754,GenomeRNAi,0.5,True
AURKA,6790,TCF25,22980,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,RPLP2,6181,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,PAXBP1,94104,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,NOLC1,9221,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,MRPS25,64432,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,SLC7A1,6541,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,MAP2,4133,HeLa,17000754,GenomeRNAi,0.5,True
AURKA,6790,SEC22B,9554,K562,31300006,CRISPR/CRISPRi,0.85,True
AURKA,6790,CYP1B1,1545,HeLa,17000754,GenomeRNAi,0.5,True
PDGFRB,5159,TP53,7157,Serous uterine endometrial carcinomas_D016889,24381593,Text Mining,0.4305,True
PDGFRB,5159,WEE1,7465,Serous uterine endometrial carcinomas_D016889,24381593,Text Mining,0.1775,True
NUP93,9688,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ANKRD20A1,84210,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
ANKRD20A1,84210,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
CDK4,1019,RAD51,5888,"A549,PC3,MDA468",3965078,Decipher,0.509,True
CDK4,1019,RRM1,6240,"A549,PC3,MDA468",3965078,Decipher,0.521,True
CDK4,1019,PIK3CA,5290,cancer_D009369,26174628,Text Mining,0.56,True
CDK4,1019,UNG,7374,"A549,PC3,MDA468",3965078,Decipher,0.542,True
CDK4,1019,RPL13A,23521,"A549,PC3,MDA468",3965078,Decipher,0.464,True
CDK4,1019,RBX1,9978,"A549,PC3,MDA468",3965078,Decipher,0.557,True
CDK4,1019,USP1,7398,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,CETN2,1069,"A549,PC3,MDA468",3965078,Decipher,0.536,True
CDK4,1019,TARBP2,6895,,25171417,Computational Prediction,0.2,True
CDK4,1019,RAD23B,5887,"A549,PC3,MDA468",3965078,Decipher,0.542,True
CDK4,1019,MTOR,2475,"A549,PC3,MDA468",3965078,Decipher,0.557,True
CDK4,1019,H4C1,8359,"A549,PC3,MDA468",3965078,Decipher,0.557,True
CDK4,1019,HDAC1,3065,HeLa,28319113,CRISPR/CRISPRi,0.85,True
CDK4,1019,POLR2A,5430,"A549,PC3,MDA468",3965078,Decipher,0.512,True
CDK4,1019,XRCC2,7516,"A549,PC3,MDA468",3965078,Decipher,0.56,True
CDK4,1019,PRKDC,5591,A549,28319113,CRISPR/CRISPRi,0.85,True
CDK4,1019,VHL,7428,"Hela, A549",28319113,CRISPR/CRISPRi,0.85,True
CDK4,1019,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.545,True
CDK4,1019,ERCC1,2067,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,ERBB2,2064,A549,28319113,CRISPR/CRISPRi,0.85,True
CDK4,1019,MDM2,4193,"A549,PC3,MDA468",3965078,Decipher,0.527,True
CDK4,1019,NHP2,55651,"A549,PC3,MDA468",3965078,Decipher,0.542,True
CDK4,1019,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,PARP1,142,"A549,PC3,MDA468;lung adenocarcinoma_C538231",3965078;23792647,Decipher;Text Mining,0.6355,True
CDK4,1019,H2AC8,3012,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,POLD1,5424,"A549,PC3,MDA468",3965078,Decipher,0.542,True
CDK4,1019,SSBP1,6742,"A549,PC3,MDA468",3965078,Decipher,0.512,True
CDK4,1019,IGF1,3479,"A549,PC3,MDA468",3965078,Decipher,0.527,True
CDK4,1019,CHEK2,11200,A549,28319113,CRISPR/CRISPRi,0.85,True
CDK4,1019,POLD4,57804,"A549,PC3,MDA468",3965078,Decipher,0.545,True
CDK4,1019,IGFBP3,3486,"A549,PC3,MDA468",3965078,Decipher,0.557,True
CDK4,1019,POLE,5426,"A549,PC3,MDA468",3965078,Decipher,0.524,True
CDK4,1019,PMS2,5395,"A549,PC3,MDA468",3965078,Decipher,0.557,True
CDK4,1019,SESN2,83667,"A549,PC3,MDA468",3965078,Decipher,0.551,True
CDK4,1019,WRAP53,55135,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,EGFR,1956,"A549,PC3,MDA468",3965078,Decipher,0.545,True
CDK4,1019,RELA,5970,"A549,PC3,MDA468",3965078,Decipher,0.542,True
CDK4,1019,POLM,27434,"A549,PC3,MDA468",3965078,Decipher,0.536,True
CDK4,1019,PARP2,10038,"A549,PC3,MDA468",3965078,Decipher,0.554,True
CDK4,1019,TOP1,7150,A549,28319113,CRISPR/CRISPRi,0.85,True
CDK4,1019,KDR,3791,"A549,PC3,MDA468",3965078,Decipher,0.551,True
CDK4,1019,CDK9,1025,A549;Hela,31300006,CRISPR/CRISPRi,0.85,True
CDK4,1019,MAPK12,6300,"A549,PC3,MDA468",3965078,Decipher,0.536,True
CDK4,1019,CDK6,1021,"A549,PC3,MDA468;non-small cell lung carcinoma_D002289",3965078;20609353,Decipher;Text Mining,0.6175,True
CDK4,1019,RAD9A,5883,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,PPM1D,8493,"A549,PC3,MDA468",3965078,Decipher,0.554,True
CDK4,1019,GTF2H1,2965,"A549,PC3,MDA468",3965078,Decipher,0.533,True
CDK4,1019,TP53,7157,,23728082,Computational Prediction,0.3,True
CDK4,1019,MT1X,4501,"A549,PC3,MDA468",3965078,Decipher,0.548,True
CDK4,1019,DNTT,1791,"A549,PC3,MDA468",3965078,Decipher,0.545,True
CDK4,1019,KRAS,3845,,26114963,Text Mining,0.2,True
BNIP2,663,MYC,4609,SKCM,22623531,Text Mining,0.4,True
TTC7B,145567,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GRTP1,79774,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.479,True
BAK1,578,PARP1,142,non-small cell lung carcinoma_D002289,21706479,Text Mining,0.1775,True
BAK1,578,CDK6,1021,hepatocellular carcinoma_D006528,21499307,Text Mining,0.1775,True
BAK1,578,EGFR,1956,breast cancers_D001943,23532334,Text Mining,0.1775,True
BAK1,578,TP53,7157,hepatocellular carcinoma_D006528,21499307,Text Mining,0.1775,True
BAK1,578,PIK3CA,5290,breast cancers_D001943,23532334,Text Mining,0.1775,True
BAK1,578,MYC,4609,hepatocellular carcinoma_D006528,21499307,Text Mining,0.1775,True
AMT,275,PTEN,5728,,26427375,Computational Prediction,0.3,True
OXR1,55074,TP53,7157,,26427375,Computational Prediction,0.3,True
PTP4A2,8073,MYC,4609,SKCM,22623531,Text Mining,0.4,True
EFNB3,1949,KRAS,3845,COAD,22613949,Text Mining,0.6,True
KBTBD12,166348,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
DOCK10,55619,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
SNRNP200,23020,TP53,7157,,27438146,Computational Prediction,0.3,True
SNRNP200,23020,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
DGLUCY,80017,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HRAS,3265,TP53,7157,,23728082,Computational Prediction,0.3,True
HRAS,3265,MYC,4609,lymphomas_D008223,17251932,Text Mining,0.1775,True
LATS1,9113,TP53,7157,,27438146,Computational Prediction,0.3,True
LATS1,9113,MYC,4609,SKCM,22623531,Text Mining,0.4,True
GPX5,2880,MYC,4609,HMEC,22157079,GenomeRNAi,0.524,True
IYD,389434,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
RPE65,6121,PTEN,5728,,26427375,Computational Prediction,0.3,True
ZBTB5,9925,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SIRPA,140885,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MDM4,4194,TP53,7157,Li-Fraumeni Syndrome_D016864,18336191;17616632,Text Mining,0.1775,True
KRTAP5-9,3846,EGFR,1956,,26047463,Computational Prediction,0.3,True
RPS12,6206,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SMPDL3A,10924,PTEN,5728,,26427375,Computational Prediction,0.3,True
DNAJB2,3300,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SUZ12,23512,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZC3H13,23091,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HOXC11,3227,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
POLR3F,10621,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KCNA10,3744,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ODR4,54953,MYC,4609,HMEC,22157079,GenomeRNAi,0.539,True
ANKRD13C,81573,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
PCNA,5111,TP53,7157,,23728082,Computational Prediction,0.3,True
KLHL25,64410,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CACNG7,59284,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
SLC18A2,6571,PTEN,5728,,26427375,Computational Prediction,0.3,True
PYGM,5837,PTEN,5728,,26427375,Computational Prediction,0.3,True
PIN1,5300,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PPP1R32,220004,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DCXR,51181,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
FNTA,2339,PARP1,142,X293T,31300006,CRISPR/CRISPRi,0.85,True
CCDC170,80129,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GNS,2799,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
GNS,2799,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
CCDC51,79714,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
MAGED4,728239,KRAS,3845,COAD,19490893,Text Mining,0.6,True
P2RY1,5028,ATM,472,,26427375,Computational Prediction,0.3,True
FIP1L1,81608,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DHX38,9785,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DCAF1,9730,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FLNA,2316,PTEN,5728,,26427375,Computational Prediction,0.3,True
FLNA,2316,TP53,7157,,23728082,Computational Prediction,0.3,True
PSMD14,10213,KRAS,3845,COAD,22613949,Text Mining,0.6,True
PEX11A,8800,KRAS,3845,COAD,22613949,Text Mining,0.6,True
IKZF2,22807,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TMPRSS11F,389208,PTEN,5728,,26427375,Computational Prediction,0.3,True
CDC45,8318,KRAS,3845,DLD-1;DLD-1,19490893,GenomeRNAi,0.524,True
PHF20L1,51105,TP53,7157,,26427375,Computational Prediction,0.3,True
TMED10,10972,KRAS,3845,COAD,19490893,Text Mining,0.6,True
NFKBIL1,4795,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ELP5,23587,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.458,True
ABCC8,6833,MYC,4609,HMEC,22157079,GenomeRNAi,0.539,True
WNT2B,7482,PTEN,5728,,26427375,Computational Prediction,0.3,True
ERICH5,203111,TP53,7157,,26427375,Computational Prediction,0.3,True
LIG1,3978,PARP1,142,LAML,28319085,CRISPR/CRISPRi,0.85,True
MMP7,4316,KRAS,3845,COAD,22613949,Text Mining,0.6,True
KDELR2,11014,PTEN,5728,,26427375,Computational Prediction,0.3,True
DMP1,1758,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
DAG1,1605,KRAS,3845,COAD,19490893,Text Mining,0.6,True
WWC1,23286,KRAS,3845,COAD,19490893,Text Mining,0.6,True
UBR5,51366,TP53,7157,,26427375,Computational Prediction,0.3,True
HCRTR1,3061,PARP1,142,K562,31300006,CRISPR/CRISPRi,0.85,True
BRCA2,675,PARP1,142,OVCAR8,29251726,CRISPR/CRISPRi,0.85,True
BRCA2,675,TP53,7157,Human HeLa cells;breast cancer_D001943,17000754;16177181;22101337,Synlethality;Text Mining,0.7975,True
BRCA2,675,WEE1,7465,786O;A375;A549;Meljuso,31300006,CRISPR/CRISPRi,0.85,True
BRCA2,675,MYC,4609,cancer_D009369,20940401,Text Mining,0.1775,True
BRCA2,675,PTEN,5728,tumor vasculature_D009369,20832020,Text Mining,0.1775,True
SPTY2D1,144108,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RRP9,9136,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RASL11A,387496,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GTF2B,2959,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
GTF2B,2959,MYC,4609,HMEC,22157079,GenomeRNAi,0.491,True
FAT3,120114,MYC,4609,HMEC,22157079,GenomeRNAi,0.455,True
POTEE,445582,PTEN,5728,,26427375,Computational Prediction,0.3,True
CRY1,1407,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
ADGRA2,25960,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
BCL2L11,10018,EGFR,1956,breast cancers;adenocarcinomas;EGFR mutant lung tumors;ALK-dependent cancers_D001943;D000230;D008171,23532334;17927446;24618813,Text Mining,0.56,True
BCL2L11,10018,PARP1,142,gastric cancer_D013274,23500081,Text Mining,0.1775,True
BCL2L11,10018,PIK3CA,5290,breast cancers_D001943,23532334,Text Mining,0.1775,True
BCL2L11,10018,MYC,4609,breast cancer_D001943,22430491;24444383,Text Mining,0.2731,True
FBXO36,130888,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RPL10,6134,TP53,7157,,26427375,Computational Prediction,0.3,True
GFPT2,9945,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
DCLK2,166614,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RIPOR3,140876,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
RESF1,55196,TP53,7157,,26427375,Computational Prediction,0.3,True
PPWD1,23398,KRAS,3845,COAD,19490893,Text Mining,0.6,True
WASHC5,9897,TP53,7157,,26427375,Computational Prediction,0.3,True
KLHL8,57563,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.488,True
UBE2I,7329,MYC,4609,SKCM,22623531,Text Mining,0.4,True
ARID2,196528,EGFR,1956,A549,31300006,CRISPR/CRISPRi,0.85,True
HOXD1,3231,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CXCL10,3627,MYC,4609,HMEC,22157079,GenomeRNAi,0.461,True
VPS33A,65082,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ACTR10,55860,AURKA,6790,Jurkat,31300006,CRISPR/CRISPRi,0.85,True
ACTR10,55860,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ACTR10,55860,MYC,4609,HMEC,22157079,GenomeRNAi,0.548,True
HSP90AA1,3320,TP53,7157,,23728082,Computational Prediction,0.3,True
HSP90AA1,3320,WEE1,7465,HeLa,28319113,CRISPR/CRISPRi,0.85,True
HSP90AA1,3320,ATR,545,LUAD,17429401,Text Mining,0.4,True
CCDC88A,55704,TP53,7157,,27438146,Computational Prediction,0.3,True
HTR3C,170572,PTEN,5728,,26427375,Computational Prediction,0.3,True
KCNS1,3787,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
IL17A,3605,PTEN,5728,,26427375,Computational Prediction,0.3,True
ZC3H12A,80149,PTEN,5728,,26427375,Computational Prediction,0.3,True
KAT2B,8850,TP53,7157,,23728082,Computational Prediction,0.3,True
BTRC,8945,TP53,7157,,23728082,Computational Prediction,0.3,True
CSRP1,1465,PTEN,5728,,26427375,Computational Prediction,0.3,True
PAFAH1B1,5048,KRAS,3845,COAD,19490893,Text Mining,0.6,True
IL1RN,3557,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
BID,637,MDM2,4193,"A549,PC3,MDA468",3965078,Decipher,0.524,True
BID,637,EGFR,1956,"A549,PC3,MDA468",3965078,Decipher,0.527,True
BID,637,MYC,4609,HMEC,22157079,GenomeRNAi,0.503,True
BID,637,CDK6,1021,"A549,PC3,MDA468",3965078,Decipher,0.536,True
BID,637,CDK4,1019,"A549,PC3,MDA468",3965078,Decipher,0.554,True
BID,637,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.545,True
MYBPC1,4604,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
IGF1R,3480,TP53,7157,,23728082,Computational Prediction,0.3,True
TWIST1,7291,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TAOK3,51347,PTEN,5728,,26427375,Computational Prediction,0.3,True
CTPS2,56474,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
PGAP3,93210,PTEN,5728,,26427375,Computational Prediction,0.3,True
PPP3R1,5534,KRAS,3845,COAD,22613949,Text Mining,0.6,True
SDR42E1,93517,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
KDM6A,7403,PARP1,142,X293T,31300006,CRISPR/CRISPRi,0.85,True
FYN,2534,TP53,7157,,23728082,Computational Prediction,0.3,True
SH3PXD2B,285590,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ARL6,84100,MYC,4609,HMEC,22157079,GenomeRNAi,0.527,True
VPS13B,157680,TP53,7157,,26427375,Computational Prediction,0.3,True
DHRS7C,201140,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PROK1,84432,PTEN,5728,,26427375,Computational Prediction,0.3,True
PROK1,84432,KRAS,3845,COAD,19490893,Text Mining,0.6,True
AKR1C3,8644,MYC,4609,HMEC,22157079,GenomeRNAi,0.446,True
CREG1,8804,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FAM9B,171483,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
RNF113B,140432,PTEN,5728,,26427375,Computational Prediction,0.3,True
GEMIN5,25929,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
HDAC9,9734,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
HDAC9,9734,TP53,7157,acute myelogenous leukemia_D015470,23536721,Text Mining,0.1775,True
HDAC9,9734,MYC,4609,,29764852,Text Mining,0.2,True
ATP6V1C1,528,TP53,7157,,26427375,Computational Prediction,0.3,True
GTF3C4,9329,MYC,4609,HMEC,22157079,GenomeRNAi,0.5,True
NCALD,83988,TP53,7157,,26427375,Computational Prediction,0.3,True
CYBC1,79415,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.464,True
ZNF485,220992,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GSTA3,2940,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
PADI3,51702,PTEN,5728,,26427375,Computational Prediction,0.3,True
ETS1,2113,TP53,7157,,23728082,Computational Prediction,0.3,True
SLITRK2,84631,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ELOVL7,79993,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.458,True
CBLIF,2694,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
RAB8A,4218,TP53,7157,,26427375,Computational Prediction,0.3,True
NEXN,91624,PTEN,5728,,26427375,Computational Prediction,0.3,True
ZNF623,9831,TP53,7157,,26427375,Computational Prediction,0.3,True
EVX2,344191,PTEN,5728,,26427375,Computational Prediction,0.3,True
EVX2,344191,ATM,472,,26427375,Computational Prediction,0.3,True
EPPK1,83481,TP53,7157,,26427375,Computational Prediction,0.3,True
TCOF1,6949,KRAS,3845,COAD,19490893,Text Mining,0.6,True
LSM12,124801,MYC,4609,HMEC,22157079,GenomeRNAi,0.56,True
ENPP5,59084,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GALT,2592,KRAS,3845,COAD,22613949,Text Mining,0.6,True
C17orf49,124944,MYC,4609,SKCM,22623531,Text Mining,0.4,True
COX4I2,84701,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PIK3R1,5295,WEE1,7465,HeLa,28319113,CRISPR/CRISPRi,0.85,True
ASB16,92591,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RRAS,6237,PTEN,5728,,26427375,Computational Prediction,0.3,True
RPL8,6132,TP53,7157,,26427375,Computational Prediction,0.3,True
SLC38A11,151258,ATM,472,,26427375,Computational Prediction,0.3,True
TPRG1,285386,TP53,7157,,26427375,Computational Prediction,0.3,True
MACIR,90355,KRAS,3845,COAD,19490893,Text Mining,0.6,True
G3BP1,10146,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
SCYL1,57410,MYC,4609,SKCM,22623531,Text Mining,0.4,True
JAK2,3717,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
